disctrict_code,district,station_id
11650,서초구,ST-2415
11650,서초구,ST-2416
11650,서초구,ST-2417
11650,서초구,ST-2562
11650,서초구,ST-2570
11650,서초구,ST-2655
11650,서초구,ST-2656
11650,서초구,ST-2657
11650,서초구,ST-2658
11650,서초구,ST-2659
11650,서초구,ST-2660
11650,서초구,ST-2661
11650,서초구,ST-2662
11650,서초구,ST-2663
11650,서초구,ST-2664
11650,서초구,ST-2665
11650,서초구,ST-2666
11650,서초구,ST-2667
11650,서초구,ST-2668
11650,서초구,ST-2669
11650,서초구,ST-2853
11650,서초구,ST-2875
11650,서초구,ST-2934
11650,서초구,ST-2962
11650,서초구,ST-3009
11650,서초구,ST-3010
11650,서초구,ST-3086
11650,서초구,ST-3144
11650,서초구,ST-3156
11650,서초구,ST-3157
11650,서초구,ST-3180
11650,서초구,ST-3181
11650,서초구,ST-3216
11650,서초구,ST-3217
11650,서초구,ST-3220
11650,서초구,ST-3221
11650,서초구,ST-3257
11650,서초구,ST-3298
11650,서초구,ST-3310
11650,서초구,ST-3332
11650,서초구,ST-3350
11650,서초구,ST-3360
11650,서초구,ST-3361
11650,서초구,ST-484
11650,서초구,ST-598
11650,서초구,ST-741
11650,서초구,ST-742
11650,서초구,ST-743
11650,서초구,ST-744
11650,서초구,ST-745
11650,서초구,ST-746
11650,서초구,ST-747
11650,서초구,ST-748
11650,서초구,ST-749
11650,서초구,ST-750
11650,서초구,ST-751
11650,서초구,ST-752
11650,서초구,ST-754
11650,서초구,ST-755
11650,서초구,ST-756
11650,서초구,ST-757
11650,서초구,ST-758
11650,서초구,ST-759
11650,서초구,ST-761
11650,서초구,ST-762
11650,서초구,ST-763
11650,서초구,ST-764
11650,서초구,ST-765
11650,서초구,ST-767
11650,서초구,ST-768
11650,서초구,ST-769
11650,서초구,ST-770
11650,서초구,ST-771
11650,서초구,ST-772
11650,서초구,ST-773
11650,서초구,ST-774
11650,서초구,ST-776
11650,서초구,ST-780
11650,서초구,ST-781
11650,서초구,ST-879
11650,서초구,ST-880
11650,서초구,ST-881
11650,서초구,ST-889
11650,서초구,ST-890
11650,서초구,ST-925
11650,서초구,ST-926
11650,서초구,ST-927
11650,서초구,ST-928
11650,서초구,ST-929
11650,서초구,ST-935
11650,서초구,ST-949
11650,서초구,ST-969
11680,강남구,ST-1170
11680,강남구,ST-1171
11680,강남구,ST-1172
11680,강남구,ST-1173
11680,강남구,ST-1174
11680,강남구,ST-1176
11680,강남구,ST-1177
11680,강남구,ST-1178
11680,강남구,ST-1179
11680,강남구,ST-1180
11680,강남구,ST-1181
11680,강남구,ST-1182
11680,강남구,ST-1184
11680,강남구,ST-1185
11680,강남구,ST-1186
11680,강남구,ST-1187
11680,강남구,ST-1244
11680,강남구,ST-1245
11680,강남구,ST-1246
11680,강남구,ST-1247
11680,강남구,ST-1248
11680,강남구,ST-1364
11680,강남구,ST-1365
11680,강남구,ST-1366
11680,강남구,ST-1407
11680,강남구,ST-1433
11680,강남구,ST-1559
11680,강남구,ST-1560
11680,강남구,ST-1561
11680,강남구,ST-1562
11680,강남구,ST-1563
11680,강남구,ST-1564
11680,강남구,ST-1565
11680,강남구,ST-1566
11680,강남구,ST-1567
11680,강남구,ST-1568
11680,강남구,ST-1569
11680,강남구,ST-1570
11680,강남구,ST-1571
11680,강남구,ST-1572
11680,강남구,ST-1573
11680,강남구,ST-1574
11680,강남구,ST-1575
11680,강남구,ST-1576
11680,강남구,ST-1577
11680,강남구,ST-1578
11680,강남구,ST-1654
11680,강남구,ST-1679
11680,강남구,ST-1680
11680,강남구,ST-1703
11680,강남구,ST-1704
11680,강남구,ST-1879
11680,강남구,ST-1880
11680,강남구,ST-1881
11680,강남구,ST-1882
11680,강남구,ST-1883
11680,강남구,ST-1884
11680,강남구,ST-1885
11680,강남구,ST-1886
11680,강남구,ST-1887
11680,강남구,ST-1888
11680,강남구,ST-1889
11680,강남구,ST-1890
11680,강남구,ST-1891
11680,강남구,ST-1892
11680,강남구,ST-1893
11680,강남구,ST-1894
11680,강남구,ST-1895
11680,강남구,ST-1896
11680,강남구,ST-1897
11680,강남구,ST-1898
11680,강남구,ST-2474
11680,강남구,ST-2670
11680,강남구,ST-2671
11680,강남구,ST-2672
11680,강남구,ST-2673
11680,강남구,ST-2674
11680,강남구,ST-2675
11680,강남구,ST-2676
11680,강남구,ST-2677
11680,강남구,ST-2678
11680,강남구,ST-2679
11680,강남구,ST-2680
11680,강남구,ST-2681
11680,강남구,ST-2682
11680,강남구,ST-2683
11680,강남구,ST-2684
11680,강남구,ST-2685
11680,강남구,ST-2686
11680,강남구,ST-2687
11680,강남구,ST-2688
11680,강남구,ST-2689
11680,강남구,ST-2690
11680,강남구,ST-2691
11680,강남구,ST-2788
11680,강남구,ST-2837
11680,강남구,ST-2838
11680,강남구,ST-2839
11680,강남구,ST-2847
11680,강남구,ST-2867
11680,강남구,ST-2868
11680,강남구,ST-2869
11680,강남구,ST-2870
11680,강남구,ST-2882
11680,강남구,ST-2907
11680,강남구,ST-2925
11680,강남구,ST-2926
11680,강남구,ST-2927
11680,강남구,ST-2963
11680,강남구,ST-3049
11680,강남구,ST-3057
11680,강남구,ST-3066
11680,강남구,ST-3077
11680,강남구,ST-3078
11680,강남구,ST-3079
11680,강남구,ST-3096
11680,강남구,ST-3108
11680,강남구,ST-3109
11680,강남구,ST-3111
11680,강남구,ST-3112
11680,강남구,ST-3115
11680,강남구,ST-3164
11680,강남구,ST-3178
11680,강남구,ST-3179
11680,강남구,ST-3185
11680,강남구,ST-3207
11680,강남구,ST-3208
11680,강남구,ST-3240
11680,강남구,ST-3243
11680,강남구,ST-3245
11680,강남구,ST-3254
11680,강남구,ST-3268
11680,강남구,ST-3294
11680,강남구,ST-3296
11680,강남구,ST-3302
11680,강남구,ST-3307
11680,강남구,ST-3348
11680,강남구,ST-3364
11680,강남구,ST-766
11680,강남구,ST-775
11680,강남구,ST-777
11680,강남구,ST-778
11680,강남구,ST-779
11680,강남구,ST-782
11680,강남구,ST-783
11680,강남구,ST-784
11680,강남구,ST-785
11680,강남구,ST-786
11680,강남구,ST-787
11680,강남구,ST-788
11680,강남구,ST-789
11680,강남구,ST-790
11680,강남구,ST-791
11680,강남구,ST-792
11680,강남구,ST-793
11680,강남구,ST-794
11680,강남구,ST-795
11680,강남구,ST-796
11680,강남구,ST-797
11680,강남구,ST-798
11680,강남구,ST-799
11680,강남구,ST-800
11680,강남구,ST-801
11680,강남구,ST-802
11680,강남구,ST-803
11680,강남구,ST-804
11680,강남구,ST-805
11680,강남구,ST-806
11680,강남구,ST-807
11680,강남구,ST-808
11680,강남구,ST-809
11680,강남구,ST-810
11680,강남구,ST-811
11680,강남구,ST-812
11680,강남구,ST-813
11680,강남구,ST-814
11680,강남구,ST-815
11680,강남구,ST-816
11680,강남구,ST-817
11680,강남구,ST-818
11680,강남구,ST-819
11680,강남구,ST-820
11680,강남구,ST-821
11680,강남구,ST-822
11680,강남구,ST-823
11680,강남구,ST-937
11680,강남구,ST-953
11680,강남구,ST-954
11680,강남구,ST-955
11680,강남구,ST-956
11680,강남구,ST-957
11680,강남구,ST-958
11680,강남구,ST-959
11680,강남구,ST-960
11680,강남구,ST-961
11680,강남구,ST-962
11680,강남구,ST-963
11680,강남구,ST-966
11710,송파구,ST-1070
11710,송파구,ST-1072
11710,송파구,ST-1073
11710,송파구,ST-1074
11710,송파구,ST-1075
11710,송파구,ST-1076
11710,송파구,ST-1077
11710,송파구,ST-1078
11710,송파구,ST-1079
11710,송파구,ST-1080
11710,송파구,ST-1081
11710,송파구,ST-1082
11710,송파구,ST-1083
11710,송파구,ST-1084
11710,송파구,ST-1085
11710,송파구,ST-1086
11710,송파구,ST-1087
11710,송파구,ST-1088
11710,송파구,ST-1089
11710,송파구,ST-1090
11710,송파구,ST-1091
11710,송파구,ST-1092
11710,송파구,ST-1367
11710,송파구,ST-1408
11710,송파구,ST-1409
11710,송파구,ST-1410
11710,송파구,ST-1411
11710,송파구,ST-1412
11710,송파구,ST-1413
11710,송파구,ST-1414
11710,송파구,ST-1415
11710,송파구,ST-1416
11710,송파구,ST-1417
11710,송파구,ST-1418
11710,송파구,ST-1419
11710,송파구,ST-1422
11710,송파구,ST-1579
11710,송파구,ST-1580
11710,송파구,ST-1581
11710,송파구,ST-1582
11710,송파구,ST-1583
11710,송파구,ST-1584
11710,송파구,ST-1585
11710,송파구,ST-1586
11710,송파구,ST-1587
11710,송파구,ST-1588
11710,송파구,ST-1589
11710,송파구,ST-1590
11710,송파구,ST-1591
11710,송파구,ST-1592
11710,송파구,ST-1627
11710,송파구,ST-1656
11710,송파구,ST-1657
11710,송파구,ST-1658
11710,송파구,ST-1681
11710,송파구,ST-1682
11710,송파구,ST-1683
11710,송파구,ST-1684
11710,송파구,ST-1685
11710,송파구,ST-1705
11710,송파구,ST-1706
11710,송파구,ST-1707
11710,송파구,ST-1716
11710,송파구,ST-1717
11710,송파구,ST-1719
11710,송파구,ST-1720
11710,송파구,ST-1728
11710,송파구,ST-1729
11710,송파구,ST-1730
11710,송파구,ST-1793
11710,송파구,ST-1795
11710,송파구,ST-1851
11710,송파구,ST-1852
11710,송파구,ST-1853
11710,송파구,ST-1854
11710,송파구,ST-1855
11710,송파구,ST-1856
11710,송파구,ST-1857
11710,송파구,ST-1858
11710,송파구,ST-1859
11710,송파구,ST-1860
11710,송파구,ST-1861
11710,송파구,ST-1862
11710,송파구,ST-1863
11710,송파구,ST-1864
11710,송파구,ST-1865
11710,송파구,ST-1866
11710,송파구,ST-1867
11710,송파구,ST-1868
11710,송파구,ST-1869
11710,송파구,ST-1870
11710,송파구,ST-1871
11710,송파구,ST-1872
11710,송파구,ST-1873
11710,송파구,ST-1874
11710,송파구,ST-1875
11710,송파구,ST-1876
11710,송파구,ST-1877
11710,송파구,ST-1878
11710,송파구,ST-2409
11710,송파구,ST-2410
11710,송파구,ST-2571
11710,송파구,ST-2572
11710,송파구,ST-2573
11710,송파구,ST-2574
11710,송파구,ST-2575
11710,송파구,ST-2576
11710,송파구,ST-2577
11710,송파구,ST-2578
11710,송파구,ST-2579
11710,송파구,ST-2580
11710,송파구,ST-2581
11710,송파구,ST-2582
11710,송파구,ST-2583
11710,송파구,ST-2584
11710,송파구,ST-2585
11710,송파구,ST-2586
11710,송파구,ST-2587
11710,송파구,ST-2588
11710,송파구,ST-2589
11710,송파구,ST-2590
11710,송파구,ST-2591
11710,송파구,ST-2592
11710,송파구,ST-2593
11710,송파구,ST-2594
11710,송파구,ST-2595
11710,송파구,ST-2596
11710,송파구,ST-2597
11710,송파구,ST-2598
11710,송파구,ST-2599
11710,송파구,ST-2600
11710,송파구,ST-2601
11710,송파구,ST-2602
11710,송파구,ST-2603
11710,송파구,ST-2604
11710,송파구,ST-2605
11710,송파구,ST-2606
11710,송파구,ST-2607
11710,송파구,ST-2608
11710,송파구,ST-2609
11710,송파구,ST-2619
11710,송파구,ST-2620
11710,송파구,ST-2621
11710,송파구,ST-2728
11710,송파구,ST-2755
11710,송파구,ST-2756
11710,송파구,ST-2757
11710,송파구,ST-2796
11710,송파구,ST-2797
11710,송파구,ST-2798
11710,송파구,ST-2833
11710,송파구,ST-2850
11710,송파구,ST-2876
11710,송파구,ST-2877
11710,송파구,ST-2878
11710,송파구,ST-2915
11710,송파구,ST-2916
11710,송파구,ST-2917
11710,송파구,ST-2918
11710,송파구,ST-2919
11710,송파구,ST-2936
11710,송파구,ST-2937
11710,송파구,ST-2938
11710,송파구,ST-2939
11710,송파구,ST-2940
11710,송파구,ST-2941
11710,송파구,ST-2957
11710,송파구,ST-2972
11710,송파구,ST-2973
11710,송파구,ST-2984
11710,송파구,ST-2985
11710,송파구,ST-2986
11710,송파구,ST-2987
11710,송파구,ST-2988
11710,송파구,ST-2989
11710,송파구,ST-2991
11710,송파구,ST-3004
11710,송파구,ST-3005
11710,송파구,ST-3069
11710,송파구,ST-3070
11710,송파구,ST-3071
11710,송파구,ST-3131
11710,송파구,ST-3132
11710,송파구,ST-3133
11710,송파구,ST-3141
11710,송파구,ST-3148
11710,송파구,ST-3150
11710,송파구,ST-3151
11710,송파구,ST-3153
11710,송파구,ST-3162
11710,송파구,ST-3214
11710,송파구,ST-3229
11710,송파구,ST-3230
11710,송파구,ST-3231
11710,송파구,ST-3232
11710,송파구,ST-3242
11710,송파구,ST-3246
11710,송파구,ST-3247
11710,송파구,ST-3273
11710,송파구,ST-3285
11710,송파구,ST-3295
11710,송파구,ST-3300
11710,송파구,ST-3343
11710,송파구,ST-539
11710,송파구,ST-540
11710,송파구,ST-541
11710,송파구,ST-542
11710,송파구,ST-543
11710,송파구,ST-544
11710,송파구,ST-545
11710,송파구,ST-546
11710,송파구,ST-547
11710,송파구,ST-548
11710,송파구,ST-549
11710,송파구,ST-550
11710,송파구,ST-551
11710,송파구,ST-552
11710,송파구,ST-553
11710,송파구,ST-737
11710,송파구,ST-738
11710,송파구,ST-739
11710,송파구,ST-740
11710,송파구,ST-838
11710,송파구,ST-839
11710,송파구,ST-840
11710,송파구,ST-891
11710,송파구,ST-892
11710,송파구,ST-893
11710,송파구,ST-894
11710,송파구,ST-895
11710,송파구,ST-896
11710,송파구,ST-897
11710,송파구,ST-898
11710,송파구,ST-899
11710,송파구,ST-900
11710,송파구,ST-901
11710,송파구,ST-902
11710,송파구,ST-903
11710,송파구,ST-904
11710,송파구,ST-905
11710,송파구,ST-906
11710,송파구,ST-907
11710,송파구,ST-908
11710,송파구,ST-909
11710,송파구,ST-930
11710,송파구,ST-933
11710,송파구,ST-981
11740,강동구,ST-1040
11740,강동구,ST-1041
11740,강동구,ST-1042
11740,강동구,ST-1043
11740,강동구,ST-1044
11740,강동구,ST-1045
11740,강동구,ST-1046
11740,강동구,ST-1047
11740,강동구,ST-1048
11740,강동구,ST-1049
11740,강동구,ST-1050
11740,강동구,ST-1051
11740,강동구,ST-1052
11740,강동구,ST-1053
11740,강동구,ST-1054
11740,강동구,ST-1055
11740,강동구,ST-1056
11740,강동구,ST-1057
11740,강동구,ST-1058
11740,강동구,ST-1059
11740,강동구,ST-1060
11740,강동구,ST-1061
11740,강동구,ST-1368
11740,강동구,ST-1369
11740,강동구,ST-1370
11740,강동구,ST-1371
11740,강동구,ST-1420
11740,강동구,ST-1421
11740,강동구,ST-1593
11740,강동구,ST-1594
11740,강동구,ST-1595
11740,강동구,ST-1596
11740,강동구,ST-1597
11740,강동구,ST-1598
11740,강동구,ST-1620
11740,강동구,ST-1621
11740,강동구,ST-1622
11740,강동구,ST-1623
11740,강동구,ST-1626
11740,강동구,ST-1686
11740,강동구,ST-1687
11740,강동구,ST-1762
11740,강동구,ST-1763
11740,강동구,ST-1764
11740,강동구,ST-1765
11740,강동구,ST-1766
11740,강동구,ST-1767
11740,강동구,ST-1830
11740,강동구,ST-1831
11740,강동구,ST-1832
11740,강동구,ST-1833
11740,강동구,ST-1834
11740,강동구,ST-1835
11740,강동구,ST-1836
11740,강동구,ST-1837
11740,강동구,ST-1838
11740,강동구,ST-1839
11740,강동구,ST-1840
11740,강동구,ST-1841
11740,강동구,ST-1842
11740,강동구,ST-1843
11740,강동구,ST-1844
11740,강동구,ST-1845
11740,강동구,ST-1846
11740,강동구,ST-1847
11740,강동구,ST-1848
11740,강동구,ST-1849
11740,강동구,ST-1850
11740,강동구,ST-2413
11740,강동구,ST-2424
11740,강동구,ST-2457
11740,강동구,ST-2567
11740,강동구,ST-2568
11740,강동구,ST-2696
11740,강동구,ST-2697
11740,강동구,ST-2732
11740,강동구,ST-2733
11740,강동구,ST-2734
11740,강동구,ST-2735
11740,강동구,ST-2736
11740,강동구,ST-2737
11740,강동구,ST-2738
11740,강동구,ST-2739
11740,강동구,ST-2740
11740,강동구,ST-2741
11740,강동구,ST-2742
11740,강동구,ST-2743
11740,강동구,ST-2744
11740,강동구,ST-2745
11740,강동구,ST-2746
11740,강동구,ST-2747
11740,강동구,ST-2748
11740,강동구,ST-2749
11740,강동구,ST-2750
11740,강동구,ST-2751
11740,강동구,ST-2802
11740,강동구,ST-2840
11740,강동구,ST-2841
11740,강동구,ST-2854
11740,강동구,ST-2862
11740,강동구,ST-2908
11740,강동구,ST-2909
11740,강동구,ST-2928
11740,강동구,ST-2929
11740,강동구,ST-2966
11740,강동구,ST-3085
11740,강동구,ST-3087
11740,강동구,ST-3098
11740,강동구,ST-3147
11740,강동구,ST-3154
11740,강동구,ST-3248
11740,강동구,ST-3312
11740,강동구,ST-3329
11740,강동구,ST-3335
11740,강동구,ST-3336
11740,강동구,ST-3352
11740,강동구,ST-3358
11740,강동구,ST-3366
11740,강동구,ST-485
11740,강동구,ST-486
11740,강동구,ST-487
11740,강동구,ST-488
11740,강동구,ST-489
11740,강동구,ST-490
11740,강동구,ST-491
11740,강동구,ST-492
11740,강동구,ST-493
11740,강동구,ST-494
11740,강동구,ST-495
11740,강동구,ST-496
11740,강동구,ST-497
11740,강동구,ST-498
11740,강동구,ST-499
11740,강동구,ST-500
11740,강동구,ST-501
11740,강동구,ST-502
11740,강동구,ST-503
11740,강동구,ST-504
11740,강동구,ST-505
11740,강동구,ST-830
